id_cliente,idade,genero,uf,segmento,score_credito,renda_mensal,saldo_medio_conta,qtd_meses_cliente,qtd_produtos_ativos,qtd_transacoes_pix_6m,vlr_total_investimentos,vlr_medio_gasto_cartao,vlr_medio_gasto_alimentacao,vlr_medio_gasto_transporte,vlr_medio_gasto_saude,vlr_medio_gasto_educacao,vlr_medio_gasto_lazer,ind_debito_automatico,qtd_dias_inatividade,vlr_limite_credito,pct_utilizacao_limite,canal_preferencial
20556,34,M,RJ,intermediario,661.92,3616.82,1263.72,118,0,10,0.0,2460.32,494.41,314.31,248.41,147.33,335.56,1,0.0,5136.05,0.0706,web
20557,31,F,CE,basico,212.78,2934.19,3154.98,47,0,6,0.0,673.83,144.18,129.77,68.46,43.36,54.36,0,39.0,3328.11,0.6022,app
20558,36,F,RS,intermediario,753.46,5220.2,12318.69,3,2,9,9996.22,1046.44,189.18,53.51,98.72,12.41,60.42,1,3.0,4925.46,0.2577,telefone
20559,47,M,MG,basico,619.28,1615.72,4143.5,2,1,2,0.0,305.21,49.4,62.17,14.16,14.13,39.9,0,7.0,1511.01,0.4768,app
20560,36,M,CE,basico,375.51,2095.2,4330.51,36,1,8,614.67,1403.07,488.33,107.82,171.09,117.57,259.55,0,10.0,2639.75,0.1189,app
20561,37,Outro,SC,basico,380.56,3347.86,1566.97,4,2,1,0.0,671.99,199.36,142.45,82.28,,97.37,1,0.0,3272.52,0.2735,telefone
20562,22,M,PR,basico,445.78,4822.32,7858.58,10,0,10,0.0,2345.5,656.31,548.18,292.12,8.16,139.01,0,51.0,1263.71,0.3208,agencia
20563,44,F,SP,basico,382.62,3068.75,5969.5,31,2,7,0.0,1383.55,355.73,73.93,56.11,61.04,161.81,0,0.0,2281.53,0.8233,agencia
20564,48,M,PB,intermediario,647.06,3000.0,3125.64,24,0,8,0.0,1524.28,320.91,289.12,93.21,45.24,80.65,0,0.0,2985.1,0.069,app
20565,45,F,PE,intermediario,740.18,3000.0,2563.45,205,1,4,0.0,680.87,124.72,81.1,,25.63,133.48,0,,3015.64,0.2009,telefone
20566,41,F,MG,intermediario,659.47,3556.26,1236.06,75,6,8,0.0,1056.92,368.97,154.38,140.47,117.89,128.01,1,8.0,4969.31,0.4645,telefone
20567,50,F,AM,intermediario,397.05,4793.63,11677.74,8,1,8,1914.49,2603.88,526.31,220.66,275.04,184.81,420.39,0,10.0,5544.3,0.4779,app
20568,34,M,MG,basico,662.35,2780.54,3634.01,32,1,4,3220.31,1715.08,275.85,114.12,134.36,133.3,176.12,0,15.0,1539.58,0.5353,web
20569,52,Outro,PE,basico,400.21,2225.73,1744.24,47,3,0,841.87,280.47,100.33,49.14,19.66,23.3,27.12,0,11.0,2151.55,0.4852,web
20570,43,M,SP,basico,425.97,1500.0,1234.67,1,1,6,13.11,156.23,38.17,33.52,5.97,15.99,21.07,0,18.0,5079.99,0.1939,agencia
20571,27,M,MA,intermediario,527.25,5574.44,13943.18,35,1,11,4644.69,2402.62,710.21,215.93,280.42,122.19,354.22,1,5.0,7046.09,0.3554,app
20572,33,F,CE,basico,390.84,2539.03,5728.09,37,1,10,0.0,1036.42,179.35,118.06,123.82,111.96,32.23,1,10.0,3501.97,0.4119,agencia
20573,38,F,SP,basico,259.62,1853.12,1651.03,18,1,2,698.17,719.9,193.79,143.09,83.9,53.78,102.07,0,49.0,605.47,0.4085,app
20574,33,M,PE,intermediario,672.84,3224.33,9002.14,5,2,4,0.0,480.02,136.29,60.21,66.63,1.0,21.42,0,0.0,2591.47,0.1345,app
20575,57,F,SP,premium,790.92,10500.25,26568.6,30,4,14,67493.44,4544.88,1603.85,848.37,355.76,92.29,883.41,1,1.0,12493.63,0.1596,app
20576,20,F,AM,intermediario,467.39,6031.62,12521.73,18,5,9,0.0,3790.25,814.5,580.29,93.59,46.6,470.9,1,0.0,6288.94,0.2485,app
20577,48,F,SP,intermediario,750.76,3462.57,10039.35,17,2,6,0.0,537.27,172.04,52.11,49.67,21.33,,0,0.0,4185.41,0.1852,app
20578,46,F,RS,intermediario,424.18,3000.0,1755.66,27,4,7,9832.19,1365.87,451.54,333.08,189.15,38.47,230.1,1,4.0,8291.63,0.2099,telefone
20579,18,F,SE,basico,350.49,1853.81,3419.4,3,2,5,823.93,1186.47,260.24,79.26,65.5,123.65,57.44,0,88.0,894.27,0.6836,app
20580,41,M,PE,intermediario,623.99,5584.3,2450.65,33,1,9,8522.57,2253.52,796.68,521.51,328.24,140.59,352.0,1,3.0,11619.76,0.0368,app
20581,35,F,MG,intermediario,533.95,3000.0,7561.08,50,1,8,4168.73,487.74,120.52,25.21,38.85,30.47,71.34,1,9.0,4932.31,0.1151,agencia
20582,52,F,SC,basico,,1500.0,429.09,12,2,4,0.0,888.14,227.37,60.06,42.28,72.06,110.53,0,,3711.73,0.7246,app
20583,24,M,GO,basico,344.56,2983.27,7027.17,16,1,7,605.79,520.11,109.43,35.37,13.63,36.63,100.86,0,1.0,2913.08,0.2174,app
20584,44,F,RS,basico,511.83,1500.0,1130.6,32,1,8,0.0,598.46,114.69,144.04,29.58,58.23,114.36,0,30.0,2521.39,0.2799,agencia
20585,46,F,RJ,basico,365.91,1844.11,1140.74,35,2,2,550.41,273.13,43.15,52.2,34.0,32.52,9.69,0,95.0,1870.72,0.4457,agencia
20586,44,M,AM,premium,826.19,9962.2,29703.06,35,1,19,69623.82,5954.53,1676.31,1115.61,,549.14,248.05,0,4.0,41244.34,0.7532,app
20587,50,F,RS,basico,169.58,1905.45,5467.87,1,2,4,0.0,243.23,85.55,54.09,7.95,3.21,26.19,0,0.0,886.1,0.2141,app
20588,30,M,SP,basico,471.05,2207.5,1891.46,34,2,4,3592.87,452.8,79.39,39.8,57.14,20.61,28.92,0,2.0,1295.37,0.1351,app
20589,59,F,GO,premium,773.2,13367.05,8261.29,137,2,23,36618.4,3065.8,478.83,409.72,125.26,20.1,289.93,0,26.0,12458.77,0.0301,app
20590,66,M,RJ,basico,514.68,3529.67,3468.43,23,4,3,0.0,787.11,173.04,166.45,95.0,,138.65,0,4.0,3498.26,0.5417,web
20591,46,F,SP,basico,345.47,2681.33,5519.8,2,1,5,1126.28,557.2,162.91,95.86,39.74,33.46,74.07,0,145.0,841.37,0.6576,app
20592,53,F,BA,premium,768.4,8000.0,22846.37,49,4,15,36036.35,1362.73,434.71,203.12,31.53,107.67,247.49,1,11.0,39173.46,0.1044,telefone
20593,29,F,RJ,basico,648.72,3783.49,6295.41,6,1,4,0.0,2131.75,601.25,270.5,180.77,206.11,117.25,1,2.0,1969.08,0.1784,app
20594,58,M,MG,intermediario,,5617.0,8027.08,43,4,19,3253.75,3541.08,1219.18,316.21,323.55,11.77,193.84,1,,4223.6,0.4937,app
20595,45,F,SC,basico,657.18,1679.84,2929.56,17,2,6,0.0,761.68,304.6,40.1,62.46,35.35,98.4,0,7.0,4613.18,0.2827,agencia
20596,29,M,SC,basico,692.76,2182.96,1926.77,16,0,3,0.0,931.05,196.13,66.41,68.06,42.44,163.19,0,22.0,1902.98,0.7941,agencia
20597,52,F,RJ,basico,682.76,2113.04,3698.02,12,1,4,0.0,733.59,145.04,70.85,60.72,31.11,70.83,0,2.0,4983.15,0.4544,app
20598,36,F,PR,basico,423.36,1727.89,1849.61,2,0,1,0.0,769.3,139.44,148.15,104.78,15.37,68.95,0,13.0,2782.32,0.4522,agencia
20599,54,M,RJ,premium,785.24,8000.0,5299.71,65,6,16,76865.6,4044.79,1533.01,1004.9,565.97,398.03,717.37,1,16.0,31228.45,0.1337,agencia
20600,44,Outro,PE,premium,726.51,11367.39,12928.84,130,8,26,22221.73,2512.29,538.14,301.94,316.04,57.02,141.02,1,11.0,7580.5,0.0852,agencia
20601,39,M,RS,premium,707.06,16103.28,7531.78,103,5,23,86675.05,9868.09,1531.01,1424.26,904.94,441.92,1596.99,0,0.0,6212.31,0.3387,agencia
20602,24,F,SP,basico,557.53,2453.49,6155.68,34,2,7,0.0,744.34,285.67,97.68,71.76,69.65,51.51,0,4.0,878.27,0.3045,app
20603,44,M,RJ,premium,803.02,10123.68,22815.67,118,5,24,152746.43,5792.86,1091.48,514.35,836.98,463.25,703.77,1,5.0,18995.76,0.1627,app
20604,45,Outro,MA,intermediario,661.53,4400.96,10827.97,25,0,9,,2438.41,925.18,378.66,321.57,230.08,113.25,0,8.0,7717.03,0.2717,app
20605,31,F,PR,basico,225.13,2465.69,1563.54,29,0,4,13265.74,981.41,253.34,222.57,105.02,26.19,99.07,0,58.0,971.32,0.4119,web
20606,32,F,SP,intermediario,467.84,8433.32,7188.63,106,4,7,36174.5,2406.03,917.16,487.36,101.84,9.45,424.33,1,,4760.68,0.6569,web
20607,23,M,RJ,basico,431.5,1500.0,1576.43,64,1,0,175.8,854.73,193.89,60.64,49.11,99.48,140.32,0,1.0,2432.43,0.3663,app
20608,50,F,PR,basico,453.5,3636.82,6379.72,7,2,10,0.0,589.9,107.11,72.75,79.68,13.47,24.05,0,1.0,1218.64,0.4526,app
20609,38,Outro,CE,intermediario,432.56,3000.0,5786.45,130,3,6,0.0,1645.11,471.59,122.61,67.55,119.63,110.03,0,13.0,6490.8,0.1715,web
20610,20,F,MG,intermediario,520.56,3108.77,7783.27,61,1,4,9778.46,492.8,164.69,56.93,41.39,59.05,38.75,1,28.0,6610.1,0.3969,agencia
20611,34,F,CE,basico,707.78,2289.11,1233.93,37,0,4,1448.39,1390.42,275.34,326.74,37.54,144.66,133.94,0,30.0,3596.36,0.544,telefone
20612,30,F,BA,basico,473.32,5833.43,6841.99,3,3,14,0.0,2941.57,470.12,355.53,357.51,68.74,558.79,0,16.0,1643.14,0.4486,agencia
20613,49,M,PA,premium,808.38,12025.76,6826.11,51,2,27,14696.99,8213.12,2400.17,1788.02,670.13,450.72,770.39,1,2.0,12213.43,0.3236,web
20614,34,F,CE,intermediario,727.16,3143.96,5969.76,39,4,5,11967.5,2014.32,627.37,422.92,99.55,181.97,271.57,0,3.0,2693.39,0.1447,app
20615,50,F,RS,basico,410.89,2686.79,5039.91,21,0,8,0.0,408.54,96.65,96.99,27.66,38.61,73.75,0,20.0,2749.54,0.2286,agencia
20616,33,F,PE,basico,423.7,5733.88,13888.09,36,2,15,2631.39,3550.14,608.38,392.12,475.0,159.07,459.58,0,1.0,3020.16,0.3668,app
20617,32,M,MS,basico,50.0,3859.0,6404.42,17,0,5,258.98,1108.83,296.59,77.84,22.87,50.93,,1,0.0,3219.66,0.2822,app
20618,45,M,AM,premium,818.55,14315.8,3366.35,39,5,35,420756.86,3272.83,517.28,645.97,195.76,154.38,513.67,1,0.0,22355.61,0.3657,web
20619,40,M,SP,basico,412.47,2060.47,5995.5,15,2,4,0.0,856.66,301.32,88.16,20.32,27.28,56.9,1,0.0,2498.25,0.2923,app
20620,39,M,SP,basico,615.08,1500.0,4402.92,1,0,4,934.87,997.94,248.96,163.68,45.37,45.27,73.24,0,,3018.65,0.2712,agencia
20621,30,M,MT,basico,531.44,1610.78,2541.02,32,5,2,5200.79,518.37,121.5,118.99,15.94,60.96,69.22,0,2.0,3235.77,0.3136,app
20622,48,F,RJ,premium,682.94,24488.63,24909.09,66,5,48,145013.97,10718.55,3054.71,1586.95,1515.02,183.78,1867.69,1,1.0,12051.94,0.4399,telefone
20623,37,M,RJ,intermediario,718.62,5307.37,14600.11,4,2,11,0.0,2410.81,541.85,221.09,354.17,138.21,458.67,0,1.0,3839.23,0.4018,telefone
20624,48,F,MG,intermediario,753.19,4692.58,7218.71,21,4,6,10860.41,2019.28,696.6,337.24,60.26,47.72,308.11,1,4.0,4874.77,0.273,app
20625,19,F,AL,basico,488.54,1576.29,1645.64,41,1,5,7033.52,337.53,61.24,60.82,48.74,23.96,56.43,0,1.0,1991.86,0.1282,app
20626,30,F,SP,basico,224.58,7347.65,8774.45,29,1,11,0.0,4683.81,1148.57,588.16,281.25,120.42,375.36,0,3.0,4515.1,0.2977,app
20627,46,F,RJ,premium,743.39,12691.59,24554.62,6,6,13,25580.9,6005.32,1078.5,315.1,625.55,522.41,1076.18,1,0.0,8548.7,0.1838,app
20628,60,F,MT,premium,750.01,14516.4,9218.75,54,1,14,87710.74,3230.79,493.16,423.55,479.18,365.3,356.69,1,56.0,12551.1,0.3021,agencia
20629,58,F,DF,premium,886.61,8000.0,15340.96,121,4,12,11468.32,5596.56,951.7,1044.07,262.18,255.59,296.6,1,0.0,12278.96,0.2148,app
20630,51,M,SC,premium,820.04,8000.0,5826.4,480,2,20,27337.92,5375.62,1334.2,631.67,727.19,490.87,261.9,1,1.0,21190.84,0.3109,telefone
20631,30,F,GO,intermediario,615.71,5319.07,12465.6,44,2,9,11900.94,572.07,88.83,70.19,28.78,20.91,78.09,0,3.0,5228.77,0.4654,agencia
20632,40,M,RJ,intermediario,629.69,4241.57,10472.31,21,3,6,512.44,1458.15,368.01,291.85,91.24,,263.81,0,0.0,15506.74,0.4123,app
20633,58,Outro,PE,intermediario,578.65,4670.49,6526.32,39,2,17,32638.22,1751.84,683.01,196.91,92.64,54.84,337.71,0,2.0,5265.43,0.5806,app
20634,38,M,BA,intermediario,547.88,4742.18,1792.29,67,0,10,0.0,3204.23,554.05,215.08,242.7,274.48,596.27,0,5.0,7354.57,0.0077,app
20635,36,M,MA,basico,342.54,3211.81,2480.51,2,0,7,24.15,583.95,233.54,46.87,48.0,6.71,99.39,1,10.0,677.25,0.481,app
20636,37,M,SP,basico,316.47,2357.68,4435.86,7,2,5,33222.21,1368.21,431.27,116.61,165.51,33.24,188.13,0,6.0,1227.7,0.4465,telefone
20637,40,F,SP,premium,723.02,14007.37,22493.13,6,5,35,100286.12,2145.12,413.98,164.79,142.03,197.07,391.49,0,20.0,16568.61,0.0362,agencia
20638,25,F,PR,basico,475.78,2114.2,5622.53,1,0,3,0.0,961.86,275.32,214.26,75.33,,40.61,0,0.0,549.91,0.233,app
20639,40,M,MA,premium,652.11,8000.0,22716.75,267,12,22,169480.89,1305.41,315.89,310.74,179.39,150.69,75.08,0,1.0,14986.14,0.0527,app
20640,31,M,PR,basico,,2116.59,4093.36,29,0,6,6788.33,629.5,196.12,68.44,84.47,55.95,105.54,0,8.0,2354.49,0.293,app
20641,40,M,MG,basico,417.48,1507.6,2537.74,19,0,1,0.0,353.04,108.61,30.25,13.01,24.15,42.76,1,5.0,1446.77,0.4912,web
20642,37,M,CE,basico,360.35,3117.7,3135.55,30,1,8,0.0,330.22,79.73,77.63,26.81,0.05,46.39,1,1.0,5620.82,0.5635,app
20643,41,F,SC,basico,263.52,3848.23,2898.97,24,0,8,0.0,1357.08,389.21,301.96,83.38,109.27,150.6,0,0.0,909.22,0.2867,telefone
20644,60,F,SP,basico,609.45,1652.78,320.82,16,3,4,0.0,167.85,55.97,9.85,18.46,11.57,29.78,0,35.0,3663.81,0.4539,app
20645,66,Outro,RJ,basico,164.2,2120.84,5830.5,58,1,4,15754.23,1085.69,167.22,101.16,150.57,95.9,77.37,0,19.0,728.49,0.6177,app
20646,40,F,SP,intermediario,760.1,,12215.59,45,0,10,23921.46,1266.16,226.8,141.68,88.55,24.19,198.46,0,69.0,6059.27,0.0955,app
20647,46,M,DF,basico,301.41,2209.39,3470.64,8,1,6,0.0,1311.21,471.24,73.41,132.91,45.89,254.9,1,0.0,1397.13,0.6798,app
20648,42,Outro,RS,basico,190.58,4726.7,5117.35,9,2,14,0.0,1074.79,333.49,266.62,56.93,127.17,125.96,0,3.0,1381.37,0.7577,app
20649,47,M,SP,basico,393.87,1500.0,735.84,4,1,1,963.09,676.9,219.78,145.95,71.37,30.35,65.66,1,27.0,4607.66,0.2905,app
20650,50,F,DF,intermediario,665.56,5083.16,13938.58,195,5,13,0.0,3049.2,1028.52,504.2,449.78,119.57,606.87,0,2.0,6186.95,0.0357,agencia
20651,34,F,GO,intermediario,608.24,3746.57,5217.9,41,1,6,5923.83,979.04,359.19,62.68,134.05,27.2,117.29,1,,3982.01,0.3059,agencia
20652,59,F,MG,intermediario,448.76,6107.98,12058.38,15,2,18,0.0,1502.23,348.69,146.61,173.07,121.27,161.24,1,2.0,6452.19,0.2157,agencia
20653,53,Outro,SP,basico,410.7,3557.63,3769.62,4,1,7,792.72,649.38,157.45,151.03,36.91,2.19,61.56,0,8.0,6531.83,0.4567,web
20654,46,M,SP,basico,513.73,3307.39,1498.67,44,4,8,0.0,786.88,141.65,126.72,63.25,,120.2,0,60.0,3817.28,0.1966,agencia
20655,46,M,RJ,intermediario,586.3,5090.87,13137.53,7,7,10,0.0,1332.62,476.06,141.55,124.72,107.4,221.19,0,38.0,2000.0,0.1357,app
20656,43,M,SE,intermediario,438.17,3671.11,9079.87,3,3,5,7564.98,396.67,142.92,25.01,29.65,,22.92,0,1.0,4157.98,0.39,app
20657,37,M,SP,basico,571.72,4103.08,10408.23,2,2,10,1786.95,2401.76,737.23,136.46,,88.49,254.74,0,0.0,930.57,0.3854,agencia
20658,44,F,MG,basico,327.98,3163.55,7552.41,27,1,6,0.0,786.51,314.2,83.85,47.14,9.96,67.83,0,15.0,1245.27,0.5031,web
20659,38,M,SP,basico,157.75,1500.0,2310.81,30,3,6,0.0,158.84,43.04,23.29,16.8,1.17,23.87,0,74.0,2902.74,0.6192,app
20660,39,F,BA,basico,492.96,1857.19,3738.27,29,0,3,0.0,864.87,334.13,112.05,111.95,54.51,92.15,0,19.0,2763.29,0.3785,web
20661,40,M,MA,intermediario,918.21,3000.0,880.28,39,3,6,39683.05,414.57,81.41,82.51,45.67,17.06,25.23,1,0.0,3912.89,0.3597,app
20662,33,M,SP,basico,410.84,6671.9,8273.3,8,1,19,244.54,2713.63,837.23,436.45,244.41,177.03,280.76,0,0.0,5605.16,0.2027,app
20663,57,F,MG,basico,505.45,1689.22,3992.4,41,2,3,23229.7,859.3,154.72,189.74,112.38,61.29,54.0,0,11.0,7150.17,0.1859,app
20664,37,F,RJ,basico,664.11,3122.18,2371.07,1,1,7,1348.85,1740.03,361.8,217.95,129.98,26.61,329.0,0,0.0,3291.48,0.3872,web
20665,45,M,MG,premium,720.18,8000.0,7862.38,87,3,17,0.0,4663.83,1459.01,1162.83,124.59,546.28,802.1,1,10.0,16988.33,0.2928,web
20666,42,F,CE,intermediario,622.81,4881.5,12344.05,191,2,15,18010.24,1396.76,410.87,79.58,141.62,73.92,252.52,0,3.0,3224.06,0.5281,app
20667,38,M,SP,premium,733.63,8000.0,5595.75,35,4,13,8956.53,1799.89,642.14,252.34,190.24,137.66,219.59,1,0.0,9645.7,0.5811,app
20668,47,M,PR,basico,307.73,1500.0,3638.03,27,1,1,0.0,870.56,278.37,167.9,121.73,59.89,41.5,0,16.0,3878.24,0.3298,app
20669,41,M,SP,intermediario,397.27,3000.0,7556.52,71,3,6,0.0,1015.68,226.55,59.6,148.36,91.81,125.84,1,3.0,8495.46,0.3407,telefone
20670,32,F,MS,basico,554.46,2264.68,2670.06,61,1,4,0.0,771.52,198.54,122.73,111.98,23.67,,0,0.0,1440.0,0.1789,app
20671,31,F,BA,basico,221.44,3174.42,5937.35,3,2,4,0.0,1146.96,311.83,93.36,107.5,52.44,198.34,0,15.0,2667.47,0.4294,app
20672,18,F,BA,basico,502.3,1500.0,610.63,61,2,8,473.34,991.63,368.64,210.12,82.49,5.31,159.61,0,10.0,2426.16,0.458,app
20673,59,Outro,MA,intermediario,613.03,3810.64,5243.74,128,3,13,6288.72,2474.96,884.22,361.34,324.06,113.18,76.39,0,8.0,4025.58,0.4439,app
20674,38,M,RJ,basico,196.9,1991.11,4666.44,12,1,1,340.76,812.38,260.45,54.07,108.46,90.51,161.18,1,6.0,501.94,0.3723,web
20675,59,F,PB,intermediario,746.1,4070.24,9479.82,22,1,11,8436.67,1359.05,274.42,77.58,,29.02,271.04,1,1.0,2682.29,0.0287,app
20676,33,F,SP,basico,196.86,3370.56,8377.31,58,3,16,0.0,971.87,259.56,65.67,133.72,65.01,100.69,0,4.0,4989.98,0.3226,agencia
20677,42,M,PA,basico,572.5,1937.02,3628.98,9,2,2,0.0,636.34,183.94,120.47,45.94,31.14,123.89,0,7.0,870.22,0.6414,app
20678,45,M,MG,basico,74.27,1629.01,2232.9,22,1,3,463.95,607.07,189.82,65.43,72.44,6.07,118.67,0,1.0,1248.94,0.1886,app
20679,42,Outro,SP,basico,432.18,3589.64,10504.38,2,2,6,3011.04,2341.07,693.91,554.14,144.65,57.09,384.17,0,0.0,651.79,0.6385,web
20680,31,F,BA,basico,490.71,5133.12,11587.04,13,2,9,4957.31,3081.22,1058.91,194.6,359.29,222.13,,0,14.0,6994.48,0.3918,agencia
20681,18,F,CE,basico,414.48,1941.16,4335.66,13,0,5,5903.74,1342.76,243.42,174.43,94.74,146.57,258.02,1,1.0,2007.9,0.4527,app
20682,63,M,MA,basico,699.37,1500.0,3775.44,20,1,2,0.0,488.62,152.85,107.89,18.7,44.29,72.41,1,4.0,555.8,0.5542,web
20683,27,M,SP,basico,735.09,5073.94,13019.2,5,0,13,0.0,2125.27,691.1,143.41,114.97,25.75,212.24,0,78.0,3665.35,0.645,web
20684,67,F,SP,basico,567.66,4772.8,7300.97,76,2,11,1828.76,544.37,160.97,114.11,23.58,26.74,95.67,0,60.0,1490.43,0.397,telefone
20685,29,M,SP,basico,651.11,2766.45,5892.55,15,1,5,0.0,1691.52,262.97,142.78,166.46,195.78,250.3,0,2.0,3095.57,0.1808,app
20686,53,F,MG,basico,192.16,1500.0,2034.98,16,1,4,0.0,627.31,195.91,120.19,61.04,53.9,120.69,0,2.0,1366.66,0.6546,app
20687,43,M,PR,basico,305.6,7331.58,14221.77,52,0,11,0.0,3814.52,1298.2,389.29,520.07,113.39,601.18,0,2.0,1986.46,0.2822,app
20688,44,F,SP,basico,500.6,1500.0,2757.59,20,2,4,0.0,638.93,175.69,103.81,13.8,33.79,125.03,0,46.0,818.35,0.2743,app
20689,35,M,RJ,intermediario,494.66,3962.03,7679.88,7,3,12,3026.14,2208.41,421.48,247.4,105.23,124.71,194.98,0,,19808.76,0.3885,app
20690,31,M,RJ,basico,197.73,2523.1,1230.56,33,2,7,0.0,268.44,64.36,42.68,38.07,27.66,16.72,0,9.0,1145.65,0.4793,app
20691,31,F,RJ,basico,669.09,4488.12,8889.5,10,2,11,5525.19,1751.52,357.73,232.4,242.99,162.97,147.22,0,25.0,4039.43,0.1949,app
20692,50,F,RS,premium,770.92,8479.66,19978.35,19,6,19,7551.31,5016.44,1004.52,825.69,227.06,,377.94,0,17.0,16560.47,0.2461,web
20693,39,F,SP,intermediario,338.15,3000.0,7463.29,18,2,5,4145.12,889.51,334.6,183.55,53.63,93.48,136.99,0,5.0,6978.03,0.2209,app
20694,44,Outro,DF,premium,853.24,12789.37,25380.26,77,1,27,4913.04,4745.25,1336.74,983.59,577.63,510.97,393.21,1,3.0,22292.66,0.1416,app
20695,31,M,MG,intermediario,592.94,6579.7,14733.1,27,2,10,0.0,1038.2,307.87,163.4,64.08,39.06,189.34,0,21.0,4770.75,0.2166,web
20696,26,M,RJ,basico,223.39,2497.13,5314.9,67,0,1,4680.08,1457.82,578.28,172.89,187.61,135.46,52.88,0,4.0,1035.79,0.445,web
20697,41,F,SP,basico,467.46,2632.55,7698.16,23,1,4,8524.72,1439.83,559.45,309.84,175.74,82.71,216.25,0,26.0,2988.58,0.2574,web
20698,32,F,RS,intermediario,503.01,4154.29,9555.98,135,1,8,6735.37,2127.7,609.58,149.1,207.0,38.59,252.07,0,50.0,5622.63,0.3208,app
20699,38,M,AL,premium,809.91,12227.57,35683.6,77,4,21,156116.67,6931.58,2556.7,1203.82,447.37,129.82,1110.87,1,0.0,29526.49,0.2962,app
20700,41,M,MG,intermediario,574.94,5157.22,9983.14,45,2,9,25196.03,2333.35,832.6,400.38,229.04,61.28,166.52,1,6.0,6994.95,0.2071,app
20701,28,M,MA,premium,769.5,9346.8,5480.84,141,3,17,42876.94,4958.96,791.85,852.58,298.64,535.96,285.33,1,0.0,5376.26,0.2063,app
20702,34,F,MG,basico,533.09,2683.85,3380.56,37,0,5,624.28,1526.42,286.34,151.6,133.27,94.29,130.7,0,11.0,599.93,0.5029,app
20703,35,F,RN,basico,251.86,2558.95,1787.94,62,1,4,0.0,1141.55,431.98,100.54,59.61,134.56,180.98,1,3.0,1399.71,0.2526,web
20704,53,F,RJ,premium,815.93,8000.0,22853.83,6,4,10,,5251.08,1689.3,927.63,461.75,257.44,798.78,1,0.0,13316.76,0.4652,app
20705,43,F,RJ,intermediario,679.07,3561.87,4269.85,65,3,6,8561.57,2127.28,519.13,430.23,272.51,119.16,393.47,0,3.0,2136.12,0.0907,app
20706,36,F,PA,premium,685.3,10536.35,2955.95,80,2,17,40464.6,7000.34,1746.74,625.2,590.82,755.33,1164.11,1,8.0,10449.24,0.5433,app
20707,38,M,PR,intermediario,617.93,3000.0,8007.59,17,0,6,0.0,1359.62,353.25,227.73,160.02,130.74,113.88,1,3.0,6141.52,0.0994,web
20708,42,F,GO,basico,547.19,1500.0,258.54,17,1,3,0.0,808.79,131.41,73.57,62.78,80.03,24.39,0,0.0,7615.56,0.1616,app
20709,40,F,PI,basico,660.49,1609.88,1994.21,10,2,3,518.5,206.36,74.37,36.56,26.02,4.2,19.63,0,26.0,2940.91,0.387,telefone
20710,40,M,SP,premium,743.1,14098.82,34662.3,6,6,27,12072.68,2684.64,448.86,242.94,113.84,271.52,453.31,0,5.0,26672.24,0.569,telefone
20711,44,M,MG,intermediario,559.69,8863.55,4550.44,88,6,19,8202.16,1023.49,302.2,210.68,88.94,24.56,115.57,0,2.0,4525.16,0.1255,app
20712,45,M,RJ,basico,594.3,1500.0,1830.18,4,1,6,0.0,636.33,217.88,104.39,41.29,51.66,93.33,0,53.0,3306.81,0.2145,app
20713,23,M,MG,basico,579.05,2007.12,2427.43,11,0,7,0.0,1335.62,380.68,217.48,188.08,62.86,97.51,0,17.0,3458.24,0.322,app
20714,18,M,SP,basico,375.6,2399.76,3424.15,27,1,4,0.0,866.1,279.67,102.49,100.18,9.68,41.81,0,2.0,756.65,0.3386,web
20715,56,Outro,RJ,basico,347.25,6309.47,8803.2,18,1,13,2065.18,2154.16,448.22,417.62,274.89,134.6,191.94,0,8.0,2291.48,0.4224,web
20716,43,M,RS,intermediario,665.15,5543.65,7554.81,76,2,13,0.0,1639.98,640.39,258.48,45.89,62.6,267.08,1,5.0,11309.23,0.6517,web
20717,29,M,SP,basico,487.58,5267.05,10138.21,6,4,13,0.0,1082.83,190.15,134.35,136.99,74.24,45.09,0,0.0,1166.33,0.1931,agencia
20718,29,M,ES,basico,280.03,2184.38,1038.76,72,0,6,0.0,261.46,62.55,25.12,28.63,14.2,48.78,0,46.0,897.0,0.2197,app
20719,41,F,MA,intermediario,688.36,7048.48,13686.1,127,0,13,0.0,1990.14,767.82,335.94,248.46,69.79,283.11,0,4.0,16074.49,0.111,app
20720,47,M,PR,basico,188.22,3211.99,1299.94,8,1,10,0.0,1740.46,381.52,413.27,225.41,58.62,107.74,0,9.0,4175.55,0.3971,app
20721,24,F,SP,intermediario,565.36,,8385.33,157,4,6,0.0,1037.28,230.22,235.44,38.1,30.91,122.52,1,0.0,4380.16,0.5742,web
20722,30,M,SP,basico,660.11,2742.11,8084.95,40,2,12,0.0,542.21,97.84,56.53,25.81,39.0,94.74,0,0.0,2167.27,0.1179,telefone
20723,62,M,MA,premium,655.66,10245.77,9862.55,46,7,15,91056.05,2126.88,837.88,231.14,242.95,80.67,397.45,0,30.0,17490.09,0.1376,app
20724,44,F,CE,basico,585.25,1724.31,2829.39,40,2,3,0.0,330.54,79.88,62.55,35.61,35.35,19.23,1,2.0,3414.16,0.4247,app
20725,43,M,MA,basico,224.24,1519.45,1643.91,17,0,3,1873.61,874.39,229.45,133.09,66.82,52.15,149.28,0,4.0,2927.97,0.3677,telefone
